Feature,Category
ORIGIN_CITY_MARKET_ID,33863
ORIGIN_CITY_MARKET_ID,33873
ORIGIN_CITY_MARKET_ID,33894
ORIGIN_CITY_MARKET_ID,33899
ORIGIN_CITY_MARKET_ID,33900
ORIGIN_CITY_MARKET_ID,33908
ORIGIN_CITY_MARKET_ID,33933
ORIGIN_CITY_MARKET_ID,33934
ORIGIN_CITY_MARKET_ID,33935
ORIGIN_CITY_MARKET_ID,33942
ORIGIN_CITY_MARKET_ID,33964
ORIGIN_CITY_MARKET_ID,33968
ORIGIN_CITY_MARKET_ID,33970
ORIGIN_CITY_MARKET_ID,33983
ORIGIN_CITY_MARKET_ID,33984
ORIGIN_CITY_MARKET_ID,33988
ORIGIN_CITY_MARKET_ID,34004
ORIGIN_CITY_MARKET_ID,34006
ORIGIN_CITY_MARKET_ID,34012
ORIGIN_CITY_MARKET_ID,34022
ORIGIN_CITY_MARKET_ID,34025
ORIGIN_CITY_MARKET_ID,34027
ORIGIN_CITY_MARKET_ID,34028
ORIGIN_CITY_MARKET_ID,34046
ORIGIN_CITY_MARKET_ID,34051
ORIGIN_CITY_MARKET_ID,34054
ORIGIN_CITY_MARKET_ID,34057
ORIGIN_CITY_MARKET_ID,34062
ORIGIN_CITY_MARKET_ID,34065
ORIGIN_CITY_MARKET_ID,34066
ORIGIN_CITY_MARKET_ID,34081
ORIGIN_CITY_MARKET_ID,34082
ORIGIN_CITY_MARKET_ID,34088
ORIGIN_CITY_MARKET_ID,34092
ORIGIN_CITY_MARKET_ID,34100
ORIGIN_CITY_MARKET_ID,34102
ORIGIN_CITY_MARKET_ID,34108
ORIGIN_CITY_MARKET_ID,34109
ORIGIN_CITY_MARKET_ID,34113
ORIGIN_CITY_MARKET_ID,34119
ORIGIN_CITY_MARKET_ID,34120
ORIGIN_CITY_MARKET_ID,34125
ORIGIN_CITY_MARKET_ID,34130
ORIGIN_CITY_MARKET_ID,34131
ORIGIN_CITY_MARKET_ID,34132
ORIGIN_CITY_MARKET_ID,34150
ORIGIN_CITY_MARKET_ID,34153
ORIGIN_CITY_MARKET_ID,34166
ORIGIN_CITY_MARKET_ID,34167
ORIGIN_CITY_MARKET_ID,34186
ORIGIN_CITY_MARKET_ID,34207
ORIGIN_CITY_MARKET_ID,34210
ORIGIN_CITY_MARKET_ID,34218
ORIGIN_CITY_MARKET_ID,34222
ORIGIN_CITY_MARKET_ID,34228
ORIGIN_CITY_MARKET_ID,34229
ORIGIN_CITY_MARKET_ID,34231
ORIGIN_CITY_MARKET_ID,34234
ORIGIN_CITY_MARKET_ID,34236
ORIGIN_CITY_MARKET_ID,34237
ORIGIN_CITY_MARKET_ID,34239
ORIGIN_CITY_MARKET_ID,34252
ORIGIN_CITY_MARKET_ID,34254
ORIGIN_CITY_MARKET_ID,34256
ORIGIN_CITY_MARKET_ID,34259
ORIGIN_CITY_MARKET_ID,34262
ORIGIN_CITY_MARKET_ID,34268
ORIGIN_CITY_MARKET_ID,34270
ORIGIN_CITY_MARKET_ID,34273
ORIGIN_CITY_MARKET_ID,34275
ORIGIN_CITY_MARKET_ID,34276
ORIGIN_CITY_MARKET_ID,34278
ORIGIN_CITY_MARKET_ID,34286
ORIGIN_CITY_MARKET_ID,34288
ORIGIN_CITY_MARKET_ID,34293
ORIGIN_CITY_MARKET_ID,34299
ORIGIN_CITY_MARKET_ID,34303
ORIGIN_CITY_MARKET_ID,34306
ORIGIN_CITY_MARKET_ID,34309
ORIGIN_CITY_MARKET_ID,34312
ORIGIN_CITY_MARKET_ID,34314
ORIGIN_CITY_MARKET_ID,34321
ORIGIN_CITY_MARKET_ID,34323
ORIGIN_CITY_MARKET_ID,34408
ORIGIN_CITY_MARKET_ID,34412
ORIGIN_CITY_MARKET_ID,34433
ORIGIN_CITY_MARKET_ID,34440
ORIGIN_CITY_MARKET_ID,34448
ORIGIN_CITY_MARKET_ID,34451
ORIGIN_CITY_MARKET_ID,34457
ORIGIN_CITY_MARKET_ID,34458
ORIGIN_CITY_MARKET_ID,34464
ORIGIN_CITY_MARKET_ID,34468
ORIGIN_CITY_MARKET_ID,34474
ORIGIN_CITY_MARKET_ID,34477
ORIGIN_CITY_MARKET_ID,34485
ORIGIN_CITY_MARKET_ID,34489
ORIGIN_CITY_MARKET_ID,34492
ORIGIN_CITY_MARKET_ID,34493
ORIGIN_CITY_MARKET_ID,34496
ORIGIN_CITY_MARKET_ID,34512
ORIGIN_CITY_MARKET_ID,34520
ORIGIN_CITY_MARKET_ID,34524
ORIGIN_CITY_MARKET_ID,34534
ORIGIN_CITY_MARKET_ID,34535
ORIGIN_CITY_MARKET_ID,34539
ORIGIN_CITY_MARKET_ID,34543
ORIGIN_CITY_MARKET_ID,34559
ORIGIN_CITY_MARKET_ID,34570
ORIGIN_CITY_MARKET_ID,34574
ORIGIN_CITY_MARKET_ID,34576
ORIGIN_CITY_MARKET_ID,34582
ORIGIN_CITY_MARKET_ID,34583
ORIGIN_CITY_MARKET_ID,34588
ORIGIN_CITY_MARKET_ID,34614
ORIGIN_CITY_MARKET_ID,34627
ORIGIN_CITY_MARKET_ID,34628
ORIGIN_CITY_MARKET_ID,34637
ORIGIN_CITY_MARKET_ID,34645
ORIGIN_CITY_MARKET_ID,34653
ORIGIN_CITY_MARKET_ID,34664
ORIGIN_CITY_MARKET_ID,34674
ORIGIN_CITY_MARKET_ID,34677
ORIGIN_CITY_MARKET_ID,34681
ORIGIN_CITY_MARKET_ID,34685
ORIGIN_CITY_MARKET_ID,34689
ORIGIN_CITY_MARKET_ID,34692
ORIGIN_CITY_MARKET_ID,34696
ORIGIN_CITY_MARKET_ID,34699
ORIGIN_CITY_MARKET_ID,34704
ORIGIN_CITY_MARKET_ID,34711
ORIGIN_CITY_MARKET_ID,34716
ORIGIN_CITY_MARKET_ID,34717
ORIGIN_CITY_MARKET_ID,34718
ORIGIN_CITY_MARKET_ID,34722
ORIGIN_CITY_MARKET_ID,34733
ORIGIN_CITY_MARKET_ID,34738
ORIGIN_CITY_MARKET_ID,34745
ORIGIN_CITY_MARKET_ID,34761
ORIGIN_CITY_MARKET_ID,34783
ORIGIN_CITY_MARKET_ID,34794
ORIGIN_CITY_MARKET_ID,34797
ORIGIN_CITY_MARKET_ID,34802
ORIGIN_CITY_MARKET_ID,34804
ORIGIN_CITY_MARKET_ID,34805
ORIGIN_CITY_MARKET_ID,34812
ORIGIN_CITY_MARKET_ID,34816
ORIGIN_CITY_MARKET_ID,34818
ORIGIN_CITY_MARKET_ID,34819
ORIGIN_CITY_MARKET_ID,34828
ORIGIN_CITY_MARKET_ID,34832
ORIGIN_CITY_MARKET_ID,34838
ORIGIN_CITY_MARKET_ID,34842
ORIGIN_CITY_MARKET_ID,34849
ORIGIN_CITY_MARKET_ID,34856
ORIGIN_CITY_MARKET_ID,34863
ORIGIN_CITY_MARKET_ID,34871
ORIGIN_CITY_MARKET_ID,34875
ORIGIN_CITY_MARKET_ID,34877
ORIGIN_CITY_MARKET_ID,34879
ORIGIN_CITY_MARKET_ID,34880
ORIGIN_CITY_MARKET_ID,34884
ORIGIN_CITY_MARKET_ID,34886
ORIGIN_CITY_MARKET_ID,34895
ORIGIN_CITY_MARKET_ID,34897
ORIGIN_CITY_MARKET_ID,34905
ORIGIN_CITY_MARKET_ID,34918
ORIGIN_CITY_MARKET_ID,34919
ORIGIN_CITY_MARKET_ID,34922
ORIGIN_CITY_MARKET_ID,34924
ORIGIN_CITY_MARKET_ID,34942
ORIGIN_CITY_MARKET_ID,34943
ORIGIN_CITY_MARKET_ID,34945
ORIGIN_CITY_MARKET_ID,34952
ORIGIN_CITY_MARKET_ID,34955
ORIGIN_CITY_MARKET_ID,34960
ORIGIN_CITY_MARKET_ID,34967
ORIGIN_CITY_MARKET_ID,34986
ORIGIN_CITY_MARKET_ID,34987
ORIGIN_CITY_MARKET_ID,34990
ORIGIN_CITY_MARKET_ID,34992
ORIGIN_CITY_MARKET_ID,35012
ORIGIN_CITY_MARKET_ID,35013
ORIGIN_CITY_MARKET_ID,35022
ORIGIN_CITY_MARKET_ID,35041
ORIGIN_CITY_MARKET_ID,35048
ORIGIN_CITY_MARKET_ID,35049
ORIGIN_CITY_MARKET_ID,35051
ORIGIN_CITY_MARKET_ID,35052
ORIGIN_CITY_MARKET_ID,35061
ORIGIN_CITY_MARKET_ID,35074
ORIGIN_CITY_MARKET_ID,35084
ORIGIN_CITY_MARKET_ID,35085
ORIGIN_CITY_MARKET_ID,35091
ORIGIN_CITY_MARKET_ID,35092
ORIGIN_CITY_MARKET_ID,35096
ORIGIN_CITY_MARKET_ID,35113
ORIGIN_CITY_MARKET_ID,35115
ORIGIN_CITY_MARKET_ID,35124
ORIGIN_CITY_MARKET_ID,35125
ORIGIN_CITY_MARKET_ID,35138
ORIGIN_CITY_MARKET_ID,35144
ORIGIN_CITY_MARKET_ID,35147
ORIGIN_CITY_MARKET_ID,35152
ORIGIN_CITY_MARKET_ID,35160
ORIGIN_CITY_MARKET_ID,35165
ORIGIN_CITY_MARKET_ID,35171
ORIGIN_CITY_MARKET_ID,35177
ORIGIN_CITY_MARKET_ID,35192
ORIGIN_CITY_MARKET_ID,35194
ORIGIN_CITY_MARKET_ID,35215
ORIGIN_CITY_MARKET_ID,35231
ORIGIN_CITY_MARKET_ID,35232
ORIGIN_CITY_MARKET_ID,35236
ORIGIN_CITY_MARKET_ID,35237
ORIGIN_CITY_MARKET_ID,35245
ORIGIN_CITY_MARKET_ID,35249
ORIGIN_CITY_MARKET_ID,35250
ORIGIN_CITY_MARKET_ID,35257
ORIGIN_CITY_MARKET_ID,35258
ORIGIN_CITY_MARKET_ID,35277
ORIGIN_CITY_MARKET_ID,35278
ORIGIN_CITY_MARKET_ID,35282
ORIGIN_CITY_MARKET_ID,35293
ORIGIN_CITY_MARKET_ID,35306
ORIGIN_CITY_MARKET_ID,35317
ORIGIN_CITY_MARKET_ID,35323
ORIGIN_CITY_MARKET_ID,35338
ORIGIN_CITY_MARKET_ID,35342
ORIGIN_CITY_MARKET_ID,35356
ORIGIN_CITY_MARKET_ID,35374
ORIGIN_CITY_MARKET_ID,35380
ORIGIN_CITY_MARKET_ID,35381
ORIGIN_CITY_MARKET_ID,35385
ORIGIN_CITY_MARKET_ID,35389
ORIGIN_CITY_MARKET_ID,35401
ORIGIN_CITY_MARKET_ID,35411
ORIGIN_CITY_MARKET_ID,35412
ORIGIN_CITY_MARKET_ID,35417
ORIGIN_CITY_MARKET_ID,35446
ORIGIN_CITY_MARKET_ID,35454
ORIGIN_CITY_MARKET_ID,35455
ORIGIN_CITY_MARKET_ID,35478
ORIGIN_CITY_MARKET_ID,35483
ORIGIN_CITY_MARKET_ID,35497
ORIGIN_CITY_MARKET_ID,35502
ORIGIN_CITY_MARKET_ID,35548
ORIGIN_CITY_MARKET_ID,35550
ORIGIN_CITY_MARKET_ID,35554
ORIGIN_CITY_MARKET_ID,35569
ORIGIN_CITY_MARKET_ID,35579
ORIGIN_CITY_MARKET_ID,35581
ORIGIN_CITY_MARKET_ID,35582
ORIGIN_CITY_MARKET_ID,35584
ORIGIN_CITY_MARKET_ID,35595
ORIGIN_CITY_MARKET_ID,35598
ORIGIN_CITY_MARKET_ID,35601
ORIGIN_CITY_MARKET_ID,35626
ORIGIN_CITY_MARKET_ID,35627
ORIGIN_CITY_MARKET_ID,35628
ORIGIN_CITY_MARKET_ID,35632
ORIGIN_CITY_MARKET_ID,35689
ORIGIN_CITY_MARKET_ID,35709
ORIGIN_CITY_MARKET_ID,35718
ORIGIN_CITY_MARKET_ID,35721
ORIGIN_CITY_MARKET_ID,35725
ORIGIN_CITY_MARKET_ID,35754
ORIGIN_CITY_MARKET_ID,35793
ORIGIN_CITY_MARKET_ID,35794
ORIGIN_CITY_MARKET_ID,35798
ORIGIN_CITY_MARKET_ID,35841
ORIGIN_CITY_MARKET_ID,35843
ORIGIN_CITY_MARKET_ID,35853
ORIGIN_CITY_MARKET_ID,35855
ORIGIN_CITY_MARKET_ID,35856
ORIGIN_CITY_MARKET_ID,35862
ORIGIN_CITY_MARKET_ID,35868
ORIGIN_CITY_MARKET_ID,35885
ORIGIN_CITY_MARKET_ID,35887
ORIGIN_CITY_MARKET_ID,35897
ORIGIN_CITY_MARKET_ID,35917
ORIGIN_CITY_MARKET_ID,35923
ORIGIN_CITY_MARKET_ID,35991
ORIGIN_CITY_MARKET_ID,35994
ORIGIN_CITY_MARKET_ID,36016
ORIGIN_CITY_MARKET_ID,36039
ORIGIN_CITY_MARKET_ID,36063
ORIGIN_CITY_MARKET_ID,36078
ORIGIN_CITY_MARKET_ID,36083
ORIGIN_CITY_MARKET_ID,36085
ORIGIN_CITY_MARKET_ID,36097
ORIGIN_CITY_MARKET_ID,36101
ORIGIN_CITY_MARKET_ID,36106
ORIGIN_CITY_MARKET_ID,36115
ORIGIN_CITY_MARKET_ID,36131
ORIGIN_CITY_MARKET_ID,36133
ORIGIN_CITY_MARKET_ID,36149
ORIGIN_CITY_MARKET_ID,36159
ORIGIN_CITY_MARKET_ID,36171
ORIGIN_CITY_MARKET_ID,36173
ORIGIN_CITY_MARKET_ID,36178
ORIGIN_CITY_MARKET_ID,36191
ORIGIN_CITY_MARKET_ID,36232
ORIGIN_CITY_MARKET_ID,36233
ORIGIN_CITY_MARKET_ID,36242
ORIGIN_CITY_MARKET_ID,36250
ORIGIN_CITY_MARKET_ID,36252
ORIGIN_CITY_MARKET_ID,36253
ORIGIN_CITY_MARKET_ID,36254
ORIGIN_CITY_MARKET_ID,36267
ORIGIN_CITY_MARKET_ID,36268
ORIGIN_CITY_MARKET_ID,36293
ORIGIN_CITY_MARKET_ID,36304
ORIGIN_CITY_MARKET_ID,36306
ORIGIN_CITY_MARKET_ID,36321
ORIGIN_CITY_MARKET_ID,36322
ORIGIN_CITY_MARKET_ID,36340
ORIGIN_CITY_MARKET_ID,36345
ORIGIN_CITY_MARKET_ID,36422
ORIGIN_CITY_MARKET_ID,36553
ORIGIN_CITY_MARKET_ID,36587
ORIGIN_CITY_MARKET_ID,36591
ORIGIN_CITY_MARKET_ID,36631
ORIGIN_CITY_MARKET_ID,36745
ORIGIN_CITY_MARKET_ID,36756
ORIGIN_CITY_MARKET_ID,36946
DEST_CITY_MARKET_ID,30005
DEST_CITY_MARKET_ID,30007
DEST_CITY_MARKET_ID,30009
DEST_CITY_MARKET_ID,30011
DEST_CITY_MARKET_ID,30020
DEST_CITY_MARKET_ID,30056
DEST_CITY_MARKET_ID,30070
DEST_CITY_MARKET_ID,30073
DEST_CITY_MARKET_ID,30082
DEST_CITY_MARKET_ID,30107
DEST_CITY_MARKET_ID,30113
DEST_CITY_MARKET_ID,30135
DEST_CITY_MARKET_ID,30136
DEST_CITY_MARKET_ID,30139
DEST_CITY_MARKET_ID,30140
DEST_CITY_MARKET_ID,30141
DEST_CITY_MARKET_ID,30146
DEST_CITY_MARKET_ID,30148
DEST_CITY_MARKET_ID,30150
DEST_CITY_MARKET_ID,30154
DEST_CITY_MARKET_ID,30155
DEST_CITY_MARKET_ID,30157
DEST_CITY_MARKET_ID,30158
DEST_CITY_MARKET_ID,30160
DEST_CITY_MARKET_ID,30162
DEST_CITY_MARKET_ID,30164
DEST_CITY_MARKET_ID,30165
DEST_CITY_MARKET_ID,30181
DEST_CITY_MARKET_ID,30184
DEST_CITY_MARKET_ID,30185
DEST_CITY_MARKET_ID,30189
DEST_CITY_MARKET_ID,30194
DEST_CITY_MARKET_ID,30198
DEST_CITY_MARKET_ID,30204
DEST_CITY_MARKET_ID,30208
DEST_CITY_MARKET_ID,30210
DEST_CITY_MARKET_ID,30216
DEST_CITY_MARKET_ID,30221
DEST_CITY_MARKET_ID,30225
DEST_CITY_MARKET_ID,30237
DEST_CITY_MARKET_ID,30241
DEST_CITY_MARKET_ID,30243
DEST_CITY_MARKET_ID,30244
DEST_CITY_MARKET_ID,30245
DEST_CITY_MARKET_ID,30247
DEST_CITY_MARKET_ID,30255
DEST_CITY_MARKET_ID,30257
DEST_CITY_MARKET_ID,30268
DEST_CITY_MARKET_ID,30272
DEST_CITY_MARKET_ID,30275
DEST_CITY_MARKET_ID,30278
DEST_CITY_MARKET_ID,30279
DEST_CITY_MARKET_ID,30280
DEST_CITY_MARKET_ID,30285
DEST_CITY_MARKET_ID,30292
DEST_CITY_MARKET_ID,30299
DEST_CITY_MARKET_ID,30304
DEST_CITY_MARKET_ID,30312
DEST_CITY_MARKET_ID,30313
DEST_CITY_MARKET_ID,30322
DEST_CITY_MARKET_ID,30324
DEST_CITY_MARKET_ID,30325
DEST_CITY_MARKET_ID,30333
DEST_CITY_MARKET_ID,30338
DEST_CITY_MARKET_ID,30349
DEST_CITY_MARKET_ID,30357
DEST_CITY_MARKET_ID,30361
DEST_CITY_MARKET_ID,30371
DEST_CITY_MARKET_ID,30372
DEST_CITY_MARKET_ID,30394
DEST_CITY_MARKET_ID,30396
DEST_CITY_MARKET_ID,30397
DEST_CITY_MARKET_ID,30405
DEST_CITY_MARKET_ID,30408
DEST_CITY_MARKET_ID,30409
DEST_CITY_MARKET_ID,30411
DEST_CITY_MARKET_ID,30414
DEST_CITY_MARKET_ID,30415
DEST_CITY_MARKET_ID,30416
DEST_CITY_MARKET_ID,30423
DEST_CITY_MARKET_ID,30424
DEST_CITY_MARKET_ID,30431
DEST_CITY_MARKET_ID,30434
DEST_CITY_MARKET_ID,30436
DEST_CITY_MARKET_ID,30444
DEST_CITY_MARKET_ID,30448
DEST_CITY_MARKET_ID,30466
DEST_CITY_MARKET_ID,30469
DEST_CITY_MARKET_ID,30470
DEST_CITY_MARKET_ID,30476
DEST_CITY_MARKET_ID,30480
DEST_CITY_MARKET_ID,30486
DEST_CITY_MARKET_ID,30517
DEST_CITY_MARKET_ID,30521
DEST_CITY_MARKET_ID,30529
DEST_CITY_MARKET_ID,30535
DEST_CITY_MARKET_ID,30540
DEST_CITY_MARKET_ID,30542
DEST_CITY_MARKET_ID,30545
DEST_CITY_MARKET_ID,30549
DEST_CITY_MARKET_ID,30556
DEST_CITY_MARKET_ID,30557
DEST_CITY_MARKET_ID,30558
DEST_CITY_MARKET_ID,30559
DEST_CITY_MARKET_ID,30561
DEST_CITY_MARKET_ID,30562
DEST_CITY_MARKET_ID,30568
DEST_CITY_MARKET_ID,30575
DEST_CITY_MARKET_ID,30577
DEST_CITY_MARKET_ID,30579
DEST_CITY_MARKET_ID,30581
DEST_CITY_MARKET_ID,30589
DEST_CITY_MARKET_ID,30590
DEST_CITY_MARKET_ID,30599
DEST_CITY_MARKET_ID,30608
DEST_CITY_MARKET_ID,30610
DEST_CITY_MARKET_ID,30613
DEST_CITY_MARKET_ID,30615
DEST_CITY_MARKET_ID,30617
DEST_CITY_MARKET_ID,30620
DEST_CITY_MARKET_ID,30621
DEST_CITY_MARKET_ID,30627
DEST_CITY_MARKET_ID,30631
DEST_CITY_MARKET_ID,30638
DEST_CITY_MARKET_ID,30640
DEST_CITY_MARKET_ID,30643
DEST_CITY_MARKET_ID,30646
DEST_CITY_MARKET_ID,30647
DEST_CITY_MARKET_ID,30654
DEST_CITY_MARKET_ID,30658
DEST_CITY_MARKET_ID,30661
DEST_CITY_MARKET_ID,30666
DEST_CITY_MARKET_ID,30676
DEST_CITY_MARKET_ID,30683
DEST_CITY_MARKET_ID,30685
DEST_CITY_MARKET_ID,30693
DEST_CITY_MARKET_ID,30696
DEST_CITY_MARKET_ID,30711
DEST_CITY_MARKET_ID,30713
DEST_CITY_MARKET_ID,30716
DEST_CITY_MARKET_ID,30717
DEST_CITY_MARKET_ID,30721
DEST_CITY_MARKET_ID,30728
DEST_CITY_MARKET_ID,30730
DEST_CITY_MARKET_ID,30731
DEST_CITY_MARKET_ID,30732
DEST_CITY_MARKET_ID,30739
DEST_CITY_MARKET_ID,30744
DEST_CITY_MARKET_ID,30747
DEST_CITY_MARKET_ID,30752
DEST_CITY_MARKET_ID,30758
DEST_CITY_MARKET_ID,30770
DEST_CITY_MARKET_ID,30775
DEST_CITY_MARKET_ID,30779
DEST_CITY_MARKET_ID,30781
DEST_CITY_MARKET_ID,30783
DEST_CITY_MARKET_ID,30785
DEST_CITY_MARKET_ID,30790
DEST_CITY_MARKET_ID,30792
DEST_CITY_MARKET_ID,30846
DEST_CITY_MARKET_ID,30849
DEST_CITY_MARKET_ID,30852
DEST_CITY_MARKET_ID,30863
DEST_CITY_MARKET_ID,30868
DEST_CITY_MARKET_ID,30872
DEST_CITY_MARKET_ID,30877
DEST_CITY_MARKET_ID,30878
DEST_CITY_MARKET_ID,30880
DEST_CITY_MARKET_ID,30894
DEST_CITY_MARKET_ID,30911
DEST_CITY_MARKET_ID,30913
DEST_CITY_MARKET_ID,30918
DEST_CITY_MARKET_ID,30920
DEST_CITY_MARKET_ID,30925
DEST_CITY_MARKET_ID,30928
DEST_CITY_MARKET_ID,30930
DEST_CITY_MARKET_ID,30938
DEST_CITY_MARKET_ID,30950
DEST_CITY_MARKET_ID,30951
DEST_CITY_MARKET_ID,30961
DEST_CITY_MARKET_ID,30966
DEST_CITY_MARKET_ID,30967
DEST_CITY_MARKET_ID,30970
DEST_CITY_MARKET_ID,30977
DEST_CITY_MARKET_ID,30980
DEST_CITY_MARKET_ID,30990
DEST_CITY_MARKET_ID,30994
DEST_CITY_MARKET_ID,30996
DEST_CITY_MARKET_ID,31000
DEST_CITY_MARKET_ID,31003
DEST_CITY_MARKET_ID,31007
DEST_CITY_MARKET_ID,31013
DEST_CITY_MARKET_ID,31016
DEST_CITY_MARKET_ID,31027
DEST_CITY_MARKET_ID,31028
DEST_CITY_MARKET_ID,31030
DEST_CITY_MARKET_ID,31032
DEST_CITY_MARKET_ID,31036
DEST_CITY_MARKET_ID,31041
DEST_CITY_MARKET_ID,31049
DEST_CITY_MARKET_ID,31050
DEST_CITY_MARKET_ID,31052
DEST_CITY_MARKET_ID,31053
DEST_CITY_MARKET_ID,31057
DEST_CITY_MARKET_ID,31063
DEST_CITY_MARKET_ID,31066
DEST_CITY_MARKET_ID,31067
DEST_CITY_MARKET_ID,31075
DEST_CITY_MARKET_ID,31076
DEST_CITY_MARKET_ID,31085
DEST_CITY_MARKET_ID,31089
DEST_CITY_MARKET_ID,31092
DEST_CITY_MARKET_ID,31097
DEST_CITY_MARKET_ID,31118
DEST_CITY_MARKET_ID,31122
DEST_CITY_MARKET_ID,31123
DEST_CITY_MARKET_ID,31126
DEST_CITY_MARKET_ID,31135
DEST_CITY_MARKET_ID,31136
DEST_CITY_MARKET_ID,31138
DEST_CITY_MARKET_ID,31140
DEST_CITY_MARKET_ID,31146
DEST_CITY_MARKET_ID,31150
DEST_CITY_MARKET_ID,31160
DEST_CITY_MARKET_ID,31164
DEST_CITY_MARKET_ID,31170
DEST_CITY_MARKET_ID,31172
DEST_CITY_MARKET_ID,31180
DEST_CITY_MARKET_ID,31185
DEST_CITY_MARKET_ID,31187
DEST_CITY_MARKET_ID,31197
DEST_CITY_MARKET_ID,31205
DEST_CITY_MARKET_ID,31214
DEST_CITY_MARKET_ID,31215
DEST_CITY_MARKET_ID,31216
DEST_CITY_MARKET_ID,31223
DEST_CITY_MARKET_ID,31225
DEST_CITY_MARKET_ID,31227
DEST_CITY_MARKET_ID,31233
DEST_CITY_MARKET_ID,31241
DEST_CITY_MARKET_ID,31244
DEST_CITY_MARKET_ID,31245
DEST_CITY_MARKET_ID,31252
DEST_CITY_MARKET_ID,31267
DEST_CITY_MARKET_ID,31274
DEST_CITY_MARKET_ID,31276
DEST_CITY_MARKET_ID,31279
DEST_CITY_MARKET_ID,31283
DEST_CITY_MARKET_ID,31288
DEST_CITY_MARKET_ID,31290
DEST_CITY_MARKET_ID,31295
DEST_CITY_MARKET_ID,31301
DEST_CITY_MARKET_ID,31308
DEST_CITY_MARKET_ID,31315
DEST_CITY_MARKET_ID,31332
DEST_CITY_MARKET_ID,31335
DEST_CITY_MARKET_ID,31336
DEST_CITY_MARKET_ID,31337
DEST_CITY_MARKET_ID,31345
DEST_CITY_MARKET_ID,31348
DEST_CITY_MARKET_ID,31351
DEST_CITY_MARKET_ID,31367
DEST_CITY_MARKET_ID,31369
DEST_CITY_MARKET_ID,31401
DEST_CITY_MARKET_ID,31402
DEST_CITY_MARKET_ID,31406
DEST_CITY_MARKET_ID,31411
DEST_CITY_MARKET_ID,31421
DEST_CITY_MARKET_ID,31423
DEST_CITY_MARKET_ID,31431
DEST_CITY_MARKET_ID,31435
DEST_CITY_MARKET_ID,31441
DEST_CITY_MARKET_ID,31445
DEST_CITY_MARKET_ID,31447
DEST_CITY_MARKET_ID,31453
DEST_CITY_MARKET_ID,31454
DEST_CITY_MARKET_ID,31455
DEST_CITY_MARKET_ID,31463
DEST_CITY_MARKET_ID,31464
DEST_CITY_MARKET_ID,31468
DEST_CITY_MARKET_ID,31470
DEST_CITY_MARKET_ID,31471
DEST_CITY_MARKET_ID,31481
DEST_CITY_MARKET_ID,31484
DEST_CITY_MARKET_ID,31488
DEST_CITY_MARKET_ID,31492
DEST_CITY_MARKET_ID,31501
DEST_CITY_MARKET_ID,31503
DEST_CITY_MARKET_ID,31504
DEST_CITY_MARKET_ID,31511
DEST_CITY_MARKET_ID,31512
DEST_CITY_MARKET_ID,31517
DEST_CITY_MARKET_ID,31525
DEST_CITY_MARKET_ID,31531
DEST_CITY_MARKET_ID,31534
DEST_CITY_MARKET_ID,31535
DEST_CITY_MARKET_ID,31537
DEST_CITY_MARKET_ID,31545
DEST_CITY_MARKET_ID,31550
DEST_CITY_MARKET_ID,31555
DEST_CITY_MARKET_ID,31559
DEST_CITY_MARKET_ID,31565
DEST_CITY_MARKET_ID,31577
DEST_CITY_MARKET_ID,31584
DEST_CITY_MARKET_ID,31587
DEST_CITY_MARKET_ID,31588
DEST_CITY_MARKET_ID,31603
DEST_CITY_MARKET_ID,31612
DEST_CITY_MARKET_ID,31615
DEST_CITY_MARKET_ID,31617
DEST_CITY_MARKET_ID,31619
DEST_CITY_MARKET_ID,31621
DEST_CITY_MARKET_ID,31624
DEST_CITY_MARKET_ID,31637
DEST_CITY_MARKET_ID,31638
DEST_CITY_MARKET_ID,31641
DEST_CITY_MARKET_ID,31646
DEST_CITY_MARKET_ID,31647
DEST_CITY_MARKET_ID,31648
DEST_CITY_MARKET_ID,31650
DEST_CITY_MARKET_ID,31654
DEST_CITY_MARKET_ID,31684
DEST_CITY_MARKET_ID,31695
DEST_CITY_MARKET_ID,31699
DEST_CITY_MARKET_ID,31703
DEST_CITY_MARKET_ID,31711
DEST_CITY_MARKET_ID,31714
DEST_CITY_MARKET_ID,31716
DEST_CITY_MARKET_ID,31719
DEST_CITY_MARKET_ID,31720
DEST_CITY_MARKET_ID,31721
DEST_CITY_MARKET_ID,31724
DEST_CITY_MARKET_ID,31725
DEST_CITY_MARKET_ID,31730
DEST_CITY_MARKET_ID,31731
DEST_CITY_MARKET_ID,31760
DEST_CITY_MARKET_ID,31764
DEST_CITY_MARKET_ID,31775
DEST_CITY_MARKET_ID,31778
DEST_CITY_MARKET_ID,31793
DEST_CITY_MARKET_ID,31823
DEST_CITY_MARKET_ID,31833
DEST_CITY_MARKET_ID,31834
DEST_CITY_MARKET_ID,31844
DEST_CITY_MARKET_ID,31845
DEST_CITY_MARKET_ID,31856
DEST_CITY_MARKET_ID,31865
DEST_CITY_MARKET_ID,31867
DEST_CITY_MARKET_ID,31868
DEST_CITY_MARKET_ID,31871
DEST_CITY_MARKET_ID,31874
DEST_CITY_MARKET_ID,31879
DEST_CITY_MARKET_ID,31884
DEST_CITY_MARKET_ID,31888
DEST_CITY_MARKET_ID,31895
DEST_CITY_MARKET_ID,31898
DEST_CITY_MARKET_ID,31905
DEST_CITY_MARKET_ID,31908
DEST_CITY_MARKET_ID,31910
